image_id,healthy,multiple_diseases,rust,scab
Test_1315,1,0,0,0
Test_1316,1,0,0,0
Test_1317,0,0,0,1
Test_1318,0,0,0,1
Test_1319,0,0,1,0
Test_1320,0,0,0,1
Test_1321,0,1,0,0
Test_1322,1,0,0,0
Test_1323,0,0,1,0
Test_1324,1,0,0,0
Test_1325,0,0,0,1
Test_1326,0,0,0,1
Test_1327,0,0,1,0
Test_1328,0,0,0,1
Test_1329,0,0,1,0
Test_1330,1,0,0,0
Test_1331,0,0,1,0
Test_1332,0,0,0,1
Test_1333,0,0,0,1
Test_1334,0,0,0,1
Test_1335,0,0,1,0
Test_1336,0,0,1,0
Test_1337,0,0,1,0
Test_1338,0,0,1,0
Test_1339,1,0,0,0
Test_1340,0,0,0,1
Test_1341,0,0,1,0
Test_1342,0,0,1,0
Test_1343,0,0,0,1
Test_1344,0,0,1,0
Test_1345,0,1,0,0
Test_1346,0,0,0,1
Test_1347,0,0,0,1
Test_1348,0,1,0,0
Test_1349,0,0,1,0
Test_1350,1,0,0,0
Test_1351,0,0,1,0
Test_1352,0,0,1,0
Test_1353,1,0,0,0
Test_1354,1,0,0,0
Test_1355,1,0,0,0
Test_1356,0,0,0,1
Test_1357,0,0,1,0
Test_1358,0,0,0,1
Test_1359,1,0,0,0
Test_1360,0,0,1,0
Test_1361,0,0,1,0
Test_1362,0,0,1,0
Test_1363,0,0,1,0
Test_1364,0,0,1,0
Test_1365,1,0,0,0
Test_1366,0,0,0,1
Test_1367,0,0,1,0
Test_1368,0,0,1,0
Test_1369,1,0,0,0
Test_1370,0,0,1,0
Test_1371,0,0,0,1
Test_1372,1,0,0,0
Test_1373,0,0,0,1
Test_1374,0,0,1,0
Test_1375,0,1,0,0
Test_1376,1,0,0,0
Test_1377,0,0,1,0
Test_1378,0,0,0,1
Test_1379,0,1,0,0
Test_1380,0,1,0,0
Test_1381,1,0,0,0
Test_1382,0,0,1,0
Test_1383,0,0,0,1
Test_1384,0,0,0,1
Test_1385,0,0,0,1
Test_1386,0,0,1,0
Test_1387,0,0,0,1
Test_1388,0,0,1,0
Test_1389,0,0,1,0
Test_1390,0,0,1,0
Test_1391,0,0,1,0
Test_1392,0,0,1,0
Test_1393,0,0,1,0
Test_1394,0,0,0,1
Test_1395,0,0,1,0
Test_1396,0,0,1,0
Test_1397,0,0,1,0
Test_1398,0,0,1,0
Test_1399,0,0,1,0
Test_1400,0,0,0,1
Test_1401,0,0,0,1
Test_1402,1,0,0,0
Test_1403,0,0,1,0
Test_1404,0,0,1,0
Test_1405,0,0,1,0
Test_1406,0,0,1,0
Test_1407,0,0,0,1
Test_1408,1,0,0,0
Test_1409,0,0,0,1
Test_1410,0,0,1,0
Test_1411,0,0,0,1
Test_1412,0,0,0,1
Test_1413,0,0,0,1
Test_1414,0,0,1,0
Test_1415,0,0,0,1
Test_1416,1,0,0,0
Test_1417,0,0,0,1
Test_1418,0,0,0,1
Test_1419,0,0,1,0
Test_1420,0,0,0,1
Test_1421,0,0,0,1
Test_1422,0,0,1,0
Test_1423,0,0,1,0
Test_1424,1,0,0,0
Test_1425,0,0,1,0
Test_1426,0,0,1,0
Test_1427,0,0,0,1
Test_1428,0,0,0,1
Test_1429,1,0,0,0
Test_1430,1,0,0,0
Test_1431,1,0,0,0
Test_1432,0,0,1,0
Test_1433,0,0,1,0
Test_1434,0,0,1,0
Test_1435,0,0,0,1
Test_1436,0,1,0,0
Test_1437,0,0,1,0
Test_1438,0,0,1,0
Test_1439,1,0,0,0
Test_1440,0,1,0,0
Test_1441,0,0,1,0
Test_1442,0,1,0,0
Test_1443,1,0,0,0
Test_1444,0,0,1,0
Test_1445,0,0,0,1
Test_1446,1,0,0,0
Test_1447,0,0,0,1
Test_1448,1,0,0,0
Test_1449,0,0,1,0
Test_1450,1,0,0,0
Test_1451,0,0,0,1
Test_1452,0,0,0,1
Test_1453,0,0,1,0
Test_1454,1,0,0,0
Test_1455,0,0,0,1
Test_1456,0,0,1,0
Test_1457,0,0,1,0
Test_1458,0,0,0,1
Test_1459,0,0,1,0
Test_1460,0,0,1,0
Test_1461,0,0,1,0
Test_1462,0,0,1,0
Test_1463,0,0,1,0
Test_1464,0,0,1,0
Test_1465,0,0,1,0
Test_1466,1,0,0,0
Test_1467,1,0,0,0
Test_1468,0,0,0,1
Test_1469,1,0,0,0
Test_1470,0,0,0,1
Test_1471,0,0,1,0
Test_1472,0,0,1,0
Test_1473,1,0,0,0
Test_1474,0,0,1,0
Test_1475,0,0,1,0
Test_1476,0,0,0,1
Test_1477,0,0,0,1
Test_1478,0,0,1,0
Test_1479,0,1,0,0
Test_1480,0,0,1,0
Test_1481,0,0,0,1
Test_1482,0,0,0,1
Test_1483,0,0,0,1
Test_1484,1,0,0,0
Test_1485,1,0,0,0
Test_1486,0,0,1,0
Test_1487,0,0,1,0
Test_1488,0,0,1,0
Test_1489,0,0,1,0
Test_1490,0,0,0,1
Test_1491,0,1,0,0
Test_1492,0,0,1,0
Test_1493,1,0,0,0
Test_1494,1,0,0,0
Test_1495,0,0,0,1
Test_1496,0,0,0,1
Test_1497,0,0,1,0
Test_1498,0,0,0,1
Test_1499,0,0,1,0
Test_1500,0,0,0,1
Test_1501,0,0,0,1
Test_1502,0,0,0,1
Test_1503,1,0,0,0
Test_1504,0,0,1,0
Test_1505,0,0,1,0
Test_1506,0,1,0,0
Test_1507,1,0,0,0
Test_1508,0,0,1,0
Test_1509,0,0,0,1
Test_1510,0,0,1,0
Test_1511,0,0,0,1
Test_1512,0,0,1,0
Test_1513,0,0,1,0
Test_1514,0,0,1,0
Test_1515,0,0,1,0
Test_1516,0,0,0,1
Test_1517,0,0,1,0
Test_1518,0,0,0,1
Test_1519,0,0,0,1
Test_1520,0,0,0,1
Test_1521,1,0,0,0
Test_1522,0,0,1,0
Test_1523,0,0,0,1
Test_1524,1,0,0,0
Test_1525,1,0,0,0
Test_1526,0,0,0,1
Test_1527,0,0,1,0
Test_1528,0,0,0,1
Test_1529,0,0,1,0
Test_1530,1,0,0,0
Test_1531,0,0,1,0
Test_1532,1,0,0,0
Test_1533,0,0,1,0
Test_1534,0,0,0,1
Test_1535,0,0,1,0
Test_1536,0,1,0,0
Test_1537,0,0,0,1
Test_1538,0,0,1,0
Test_1539,0,0,1,0
Test_1540,0,0,0,1
Test_1541,0,0,0,1
Test_1542,0,1,0,0
Test_1543,0,0,1,0
Test_1544,0,1,0,0
Test_1545,0,0,0,1
Test_1546,1,0,0,0
Test_1547,1,0,0,0
Test_1548,0,0,0,1
Test_1549,0,0,0,1
Test_1550,0,0,0,1
Test_1551,0,0,0,1
Test_1552,0,0,0,1
Test_1553,0,0,0,1
Test_1554,0,0,1,0
Test_1555,0,0,0,1
Test_1556,0,0,1,0
Test_1557,0,0,0,1
Test_1558,0,0,1,0
Test_1559,0,0,1,0
Test_1560,1,0,0,0
Test_1561,0,0,0,1
Test_1562,0,0,1,0
Test_1563,0,0,1,0
Test_1564,0,0,1,0
Test_1565,0,0,1,0
Test_1566,0,0,0,1
Test_1567,0,0,1,0
Test_1568,0,0,1,0
Test_1569,0,0,1,0
Test_1570,0,0,0,1
Test_1571,0,0,1,0
Test_1572,0,0,1,0
Test_1573,0,0,1,0
Test_1574,0,0,1,0
Test_1575,0,0,1,0
Test_1576,1,0,0,0
Test_1577,0,0,1,0
Test_1578,0,0,1,0
Test_1579,1,0,0,0
Test_1580,1,0,0,0
Test_1581,0,0,0,1
Test_1582,0,0,1,0
Test_1583,0,0,1,0
Test_1584,0,0,0,1
Test_1585,0,0,1,0
Test_1586,0,0,1,0
Test_1587,0,0,1,0
Test_1588,1,0,0,0
Test_1589,0,0,1,0
Test_1590,0,1,0,0
Test_1591,1,0,0,0
Test_1592,1,0,0,0
Test_1593,0,0,0,1
Test_1594,0,0,0,1
Test_1595,0,1,0,0
Test_1596,1,0,0,0
Test_1597,0,0,1,0
Test_1598,0,0,0,1
Test_1599,0,0,1,0
Test_1600,1,0,0,0
Test_1601,0,0,0,1
Test_1602,1,0,0,0
Test_1603,0,0,1,0
Test_1604,0,0,1,0
Test_1605,0,0,0,1
Test_1606,0,0,1,0
Test_1607,0,0,0,1
Test_1608,0,0,1,0
Test_1609,0,0,1,0
Test_1610,1,0,0,0
Test_1611,0,0,0,1
Test_1612,0,0,1,0
Test_1613,0,1,0,0
Test_1614,0,1,0,0
Test_1615,0,0,0,1
Test_1616,0,0,1,0
Test_1617,0,0,1,0
Test_1618,0,0,0,1
Test_1619,0,0,0,1
Test_1620,0,0,1,0
Test_1621,0,0,0,1
Test_1622,1,0,0,0
Test_1623,0,0,0,1
Test_1624,1,0,0,0
Test_1625,0,0,1,0
Test_1626,0,0,1,0
Test_1627,0,1,0,0
Test_1628,0,0,1,0
Test_1629,0,0,0,1
Test_1630,0,0,0,1
Test_1631,0,0,1,0
Test_1632,0,0,1,0
Test_1633,0,0,1,0
Test_1634,0,1,0,0
Test_1635,0,0,1,0
Test_1636,0,1,0,0
Test_1637,0,0,1,0
Test_1638,1,0,0,0
Test_1639,0,0,0,1
Test_1640,1,0,0,0
Test_1641,0,0,0,1
Test_1642,1,0,0,0
Test_1643,0,0,1,0
Test_1644,0,0,1,0
Test_1645,0,0,1,0
Test_1646,0,0,1,0
Test_1647,0,0,1,0
Test_1648,0,0,1,0
Test_1649,0,0,1,0
Test_1650,0,0,1,0
Test_1651,0,0,0,1
Test_1652,0,0,1,0
Test_1653,0,0,1,0
Test_1654,0,0,1,0
Test_1655,0,0,0,1
Test_1656,0,0,1,0
Test_1657,0,0,0,1
Test_1658,0,0,1,0
Test_1659,0,0,1,0
Test_1660,0,0,0,1
Test_1661,0,0,1,0
Test_1662,1,0,0,0
Test_1663,0,0,1,0
Test_1664,0,0,0,1
Test_1665,0,1,0,0
Test_1666,0,0,1,0
Test_1667,1,0,0,0
Test_1668,0,0,0,1
Test_1669,0,0,1,0
Test_1670,0,0,0,1
Test_1671,0,0,1,0
Test_1672,0,0,0,1
Test_1673,0,0,0,1
Test_1674,0,0,0,1
Test_1675,1,0,0,0
Test_1676,0,0,0,1
Test_1677,0,0,0,1
Test_1678,0,0,1,0
Test_1679,0,0,0,1
Test_1680,0,0,0,1
Test_1681,0,0,0,1
Test_1682,0,0,1,0
Test_1683,0,0,1,0
Test_1684,1,0,0,0
Test_1685,1,0,0,0
Test_1686,1,0,0,0
Test_1687,0,0,1,0
Test_1688,0,0,1,0
Test_1689,1,0,0,0
Test_1690,0,0,0,1
Test_1691,0,0,0,1
Test_1692,0,0,1,0
Test_1693,0,0,0,1
Test_1694,0,0,1,0
Test_1695,0,0,1,0
Test_1696,0,0,0,1
Test_1697,0,0,1,0
Test_1698,0,0,1,0
Test_1699,0,0,0,1
Test_1700,1,0,0,0
Test_1701,0,0,1,0
Test_1702,0,0,1,0
Test_1703,0,0,1,0
Test_1704,1,0,0,0
Test_1705,0,0,1,0
Test_1706,0,0,0,1
Test_1707,0,0,1,0
Test_1708,0,0,1,0
Test_1709,0,0,1,0
Test_1710,0,0,1,0
Test_1711,0,0,0,1
Test_1712,0,0,1,0
Test_1713,0,0,1,0
Test_1714,0,1,0,0
Test_1715,0,0,0,1
Test_1716,1,0,0,0
Test_1717,0,0,0,1
Test_1718,1,0,0,0
Test_1719,0,0,1,0
Test_1720,0,0,1,0
Test_1721,0,0,1,0
Test_1722,0,0,1,0
Test_1723,0,0,1,0
Test_1724,0,0,1,0
Test_1725,0,0,1,0
Test_1726,0,0,0,1
Test_1727,1,0,0,0
Test_1728,0,1,0,0
Test_1729,0,0,1,0
Test_1730,1,0,0,0
Test_1731,0,0,1,0
Test_1732,0,0,1,0
Test_1733,0,0,0,1
Test_1734,0,0,1,0
Test_1735,0,0,1,0
Test_1736,0,0,1,0
Test_1737,0,0,0,1
Test_1738,0,0,0,1
Test_1739,0,0,1,0
Test_1740,0,0,1,0
Test_1741,0,0,0,1
Test_1742,0,0,1,0
Test_1743,0,0,1,0
Test_1744,0,0,1,0
Test_1745,0,0,1,0
Test_1746,0,1,0,0
Test_1747,0,0,0,1
Test_1748,0,0,1,0
Test_1749,0,0,1,0
Test_1750,0,0,0,1
Test_1751,0,0,0,1
Test_1752,1,0,0,0
Test_1753,1,0,0,0
Test_1754,1,0,0,0
Test_1755,0,0,1,0
Test_1756,0,1,0,0
Test_1757,0,0,0,1
Test_1758,1,0,0,0
Test_1759,0,0,0,1
Test_1760,0,0,1,0
Test_1761,1,0,0,0
Test_1762,0,0,0,1
Test_1763,0,0,1,0
Test_1764,0,0,1,0
Test_1765,1,0,0,0
Test_1766,1,0,0,0
Test_1767,0,0,1,0
Test_1768,0,0,1,0
Test_1769,1,0,0,0
Test_1770,0,0,0,1
Test_1771,0,0,1,0
Test_1772,0,0,1,0
Test_1773,0,0,0,1
Test_1774,1,0,0,0
Test_1775,0,0,1,0
Test_1776,0,0,0,1
Test_1777,0,0,1,0
Test_1778,1,0,0,0
Test_1779,0,0,1,0
Test_1780,0,0,1,0
Test_1781,0,0,1,0
Test_1782,0,0,1,0
Test_1783,0,0,1,0
Test_1784,0,0,1,0
Test_1785,0,0,0,1
Test_1786,1,0,0,0
Test_1787,0,0,0,1
Test_1788,1,0,0,0
Test_1789,1,0,0,0
Test_1790,1,0,0,0
Test_1791,1,0,0,0
Test_1792,0,0,1,0
Test_1793,0,0,1,0
Test_1794,0,0,1,0
Test_1795,0,0,0,1
Test_1796,0,0,1,0
Test_1797,0,0,1,0
Test_1798,1,0,0,0
Test_1799,0,0,0,1
Test_1800,1,0,0,0
Test_1801,0,1,0,0
Test_1802,0,0,1,0
Test_1803,0,0,1,0
Test_1804,0,0,1,0
Test_1805,1,0,0,0
Test_1806,0,0,0,1
Test_1807,0,0,0,1
Test_1808,0,0,0,1
Test_1809,1,0,0,0
Test_1810,0,0,1,0
Test_1811,1,0,0,0
Test_1812,0,0,1,0
Test_1813,0,0,0,1
Test_1814,0,0,1,0
Test_1815,0,0,1,0
Test_1816,0,0,1,0
Test_1817,0,0,0,1
Test_1818,0,0,1,0
Test_1819,1,0,0,0
Test_1820,0,0,0,1
train_add_1,1,0,0,0
train_add_2,1,0,0,0
train_add_3,1,0,0,0
train_add_4,1,0,0,0
train_add_5,1,0,0,0
train_add_6,1,0,0,0
train_add_7,1,0,0,0
train_add_8,1,0,0,0
train_add_9,1,0,0,0
train_add_10,1,0,0,0
train_add_11,1,0,0,0
train_add_12,1,0,0,0
train_add_13,1,0,0,0
train_add_14,1,0,0,0
train_add_15,1,0,0,0
train_add_16,1,0,0,0
train_add_17,1,0,0,0
train_add_18,1,0,0,0
train_add_19,1,0,0,0
train_add_20,1,0,0,0
train_add_21,1,0,0,0
train_add_22,1,0,0,0
train_add_23,1,0,0,0
train_add_24,1,0,0,0
train_add_25,1,0,0,0
train_add_26,1,0,0,0
train_add_27,1,0,0,0
train_add_28,1,0,0,0
train_add_29,1,0,0,0
train_add_30,1,0,0,0
train_add_31,1,0,0,0
train_add_32,1,0,0,0
train_add_33,1,0,0,0
train_add_34,1,0,0,0
train_add_35,1,0,0,0
train_add_36,1,0,0,0
train_add_37,1,0,0,0
train_add_38,1,0,0,0
train_add_39,1,0,0,0
train_add_40,1,0,0,0
train_add_41,1,0,0,0
train_add_42,1,0,0,0
train_add_43,1,0,0,0
train_add_44,1,0,0,0
train_add_45,1,0,0,0
train_add_46,1,0,0,0
train_add_47,1,0,0,0
train_add_48,1,0,0,0
train_add_49,1,0,0,0
train_add_50,1,0,0,0
train_add_51,1,0,0,0
train_add_52,1,0,0,0
train_add_53,1,0,0,0
train_add_54,1,0,0,0
train_add_55,1,0,0,0
train_add_56,1,0,0,0
train_add_57,1,0,0,0
train_add_58,1,0,0,0
train_add_59,1,0,0,0
train_add_60,1,0,0,0
train_add_61,1,0,0,0
train_add_62,1,0,0,0
train_add_63,1,0,0,0
train_add_64,1,0,0,0
train_add_65,1,0,0,0
train_add_66,1,0,0,0
train_add_67,1,0,0,0
train_add_68,1,0,0,0
train_add_69,1,0,0,0
train_add_70,1,0,0,0
train_add_71,1,0,0,0
train_add_72,1,0,0,0
train_add_73,1,0,0,0
train_add_74,1,0,0,0
train_add_75,1,0,0,0
train_add_76,1,0,0,0
train_add_77,1,0,0,0
train_add_78,1,0,0,0
train_add_79,1,0,0,0
train_add_80,1,0,0,0
train_add_81,1,0,0,0
train_add_82,1,0,0,0
train_add_83,1,0,0,0
train_add_84,1,0,0,0
train_add_85,1,0,0,0
train_add_86,1,0,0,0
train_add_87,1,0,0,0
train_add_88,1,0,0,0
train_add_89,1,0,0,0
train_add_90,1,0,0,0
train_add_91,1,0,0,0
train_add_92,1,0,0,0
train_add_93,1,0,0,0
train_add_94,1,0,0,0
train_add_95,1,0,0,0
train_add_96,1,0,0,0
train_add_97,1,0,0,0
train_add_98,1,0,0,0
train_add_99,1,0,0,0
train_add_100,1,0,0,0
train_add_101,1,0,0,0
train_add_102,1,0,0,0
train_add_103,1,0,0,0
train_add_104,1,0,0,0
train_add_105,1,0,0,0
train_add_106,1,0,0,0
train_add_107,1,0,0,0
train_add_108,1,0,0,0
train_add_109,1,0,0,0
train_add_110,1,0,0,0
train_add_111,1,0,0,0
train_add_112,1,0,0,0
train_add_113,1,0,0,0
train_add_114,1,0,0,0
train_add_115,1,0,0,0
train_add_116,1,0,0,0
train_add_117,1,0,0,0
train_add_118,1,0,0,0
train_add_119,1,0,0,0
train_add_120,1,0,0,0
train_add_121,1,0,0,0
train_add_122,1,0,0,0
train_add_123,1,0,0,0
train_add_124,1,0,0,0
train_add_125,1,0,0,0
train_add_126,1,0,0,0
train_add_127,1,0,0,0
train_add_128,1,0,0,0
train_add_129,1,0,0,0
train_add_130,1,0,0,0
train_add_131,1,0,0,0
train_add_132,1,0,0,0
train_add_133,1,0,0,0
train_add_134,1,0,0,0
train_add_135,1,0,0,0
train_add_136,1,0,0,0
train_add_137,1,0,0,0
train_add_138,1,0,0,0
train_add_139,1,0,0,0
train_add_140,1,0,0,0
train_add_141,1,0,0,0
train_add_142,1,0,0,0
train_add_143,1,0,0,0
train_add_144,1,0,0,0
train_add_145,1,0,0,0
train_add_146,1,0,0,0
train_add_147,1,0,0,0
train_add_148,1,0,0,0
train_add_149,1,0,0,0
train_add_150,1,0,0,0
train_add_151,1,0,0,0
train_add_152,1,0,0,0
train_add_153,1,0,0,0
train_add_154,1,0,0,0
train_add_155,1,0,0,0
train_add_156,1,0,0,0
train_add_157,1,0,0,0
train_add_158,1,0,0,0
train_add_159,1,0,0,0
train_add_160,1,0,0,0
train_add_161,1,0,0,0
train_add_162,1,0,0,0
train_add_163,1,0,0,0
train_add_164,1,0,0,0
train_add_165,1,0,0,0
train_add_166,1,0,0,0
train_add_167,1,0,0,0
train_add_168,1,0,0,0
train_add_169,1,0,0,0
train_add_170,1,0,0,0
train_add_171,1,0,0,0
train_add_172,1,0,0,0
train_add_173,1,0,0,0
train_add_174,1,0,0,0
train_add_175,1,0,0,0
train_add_176,1,0,0,0
train_add_177,1,0,0,0
train_add_178,1,0,0,0
train_add_179,1,0,0,0
train_add_180,1,0,0,0
train_add_181,1,0,0,0
train_add_182,1,0,0,0
train_add_183,1,0,0,0
train_add_184,1,0,0,0
train_add_185,1,0,0,0
train_add_186,1,0,0,0
train_add_187,1,0,0,0
train_add_188,1,0,0,0
train_add_189,1,0,0,0
train_add_190,1,0,0,0
train_add_191,1,0,0,0
train_add_192,1,0,0,0
train_add_193,1,0,0,0
train_add_194,1,0,0,0
train_add_195,1,0,0,0
train_add_196,1,0,0,0
train_add_197,1,0,0,0
train_add_198,1,0,0,0
train_add_199,1,0,0,0
train_add_200,1,0,0,0
train_add_201,1,0,0,0
train_add_202,1,0,0,0
train_add_203,1,0,0,0
train_add_204,1,0,0,0
train_add_205,1,0,0,0
train_add_206,1,0,0,0
train_add_207,1,0,0,0
train_add_208,1,0,0,0
train_add_209,1,0,0,0
train_add_210,1,0,0,0
train_add_211,1,0,0,0
train_add_212,1,0,0,0
train_add_213,1,0,0,0
train_add_214,1,0,0,0
train_add_215,1,0,0,0
train_add_216,1,0,0,0
train_add_217,1,0,0,0
train_add_218,1,0,0,0
train_add_219,1,0,0,0
train_add_220,1,0,0,0
train_add_221,1,0,0,0
train_add_222,1,0,0,0
train_add_223,1,0,0,0
train_add_224,1,0,0,0
train_add_225,1,0,0,0
train_add_226,1,0,0,0
train_add_227,1,0,0,0
train_add_228,1,0,0,0
train_add_229,1,0,0,0
train_add_230,1,0,0,0
train_add_231,1,0,0,0
train_add_232,1,0,0,0
train_add_233,1,0,0,0
train_add_234,1,0,0,0
train_add_235,1,0,0,0
train_add_236,1,0,0,0
train_add_237,1,0,0,0
train_add_238,1,0,0,0
train_add_239,1,0,0,0
train_add_240,1,0,0,0
train_add_241,1,0,0,0
train_add_242,1,0,0,0
train_add_243,1,0,0,0
train_add_244,1,0,0,0
train_add_245,1,0,0,0
train_add_246,1,0,0,0
train_add_247,1,0,0,0
train_add_248,1,0,0,0
train_add_249,1,0,0,0
train_add_250,1,0,0,0
train_add_251,1,0,0,0
train_add_252,1,0,0,0
train_add_253,1,0,0,0
train_add_254,1,0,0,0
train_add_255,1,0,0,0
train_add_256,1,0,0,0
train_add_257,1,0,0,0
train_add_258,1,0,0,0
train_add_259,1,0,0,0
train_add_260,1,0,0,0
train_add_261,1,0,0,0
train_add_262,1,0,0,0
train_add_263,1,0,0,0
train_add_264,1,0,0,0
train_add_265,1,0,0,0
train_add_266,1,0,0,0
train_add_267,1,0,0,0
train_add_268,1,0,0,0
train_add_269,1,0,0,0
train_add_270,1,0,0,0
train_add_271,1,0,0,0
train_add_272,1,0,0,0
train_add_273,1,0,0,0
train_add_274,1,0,0,0
train_add_275,1,0,0,0
train_add_276,1,0,0,0
train_add_277,1,0,0,0
train_add_278,1,0,0,0
train_add_279,1,0,0,0
train_add_280,1,0,0,0
train_add_281,1,0,0,0
train_add_282,1,0,0,0
train_add_283,1,0,0,0
train_add_284,1,0,0,0
train_add_285,1,0,0,0
train_add_286,1,0,0,0
train_add_287,1,0,0,0
train_add_288,1,0,0,0
train_add_289,1,0,0,0
train_add_290,1,0,0,0
train_add_291,1,0,0,0
train_add_292,1,0,0,0
train_add_293,1,0,0,0
train_add_294,1,0,0,0
train_add_295,1,0,0,0
train_add_296,1,0,0,0
train_add_297,1,0,0,0
train_add_298,1,0,0,0
train_add_299,1,0,0,0
train_add_300,1,0,0,0
train_add_301,1,0,0,0
train_add_302,1,0,0,0
train_add_303,1,0,0,0
train_add_304,1,0,0,0
train_add_305,1,0,0,0
train_add_306,1,0,0,0
train_add_307,1,0,0,0
train_add_308,1,0,0,0
train_add_309,1,0,0,0
train_add_310,1,0,0,0
train_add_311,1,0,0,0
train_add_312,1,0,0,0
train_add_313,1,0,0,0
train_add_314,1,0,0,0
train_add_315,1,0,0,0
train_add_316,1,0,0,0
train_add_317,1,0,0,0
train_add_318,1,0,0,0
train_add_319,1,0,0,0
train_add_320,1,0,0,0
train_add_321,1,0,0,0
train_add_322,1,0,0,0
train_add_323,1,0,0,0
train_add_324,1,0,0,0
train_add_325,1,0,0,0
train_add_326,1,0,0,0
train_add_327,1,0,0,0
train_add_328,1,0,0,0
train_add_329,1,0,0,0
train_add_330,1,0,0,0
train_add_331,1,0,0,0
train_add_332,1,0,0,0
train_add_333,1,0,0,0
train_add_334,1,0,0,0
train_add_335,1,0,0,0
train_add_336,1,0,0,0
train_add_337,1,0,0,0
train_add_338,1,0,0,0
train_add_339,1,0,0,0
train_add_340,1,0,0,0
train_add_341,1,0,0,0
train_add_342,1,0,0,0
train_add_343,1,0,0,0
train_add_344,1,0,0,0
train_add_345,1,0,0,0
train_add_346,1,0,0,0
train_add_347,1,0,0,0
train_add_348,1,0,0,0
train_add_349,1,0,0,0
train_add_350,1,0,0,0
train_add_351,1,0,0,0
train_add_352,1,0,0,0
train_add_353,1,0,0,0
train_add_354,1,0,0,0
train_add_355,1,0,0,0
train_add_356,1,0,0,0
train_add_357,1,0,0,0
train_add_358,1,0,0,0
train_add_359,1,0,0,0
train_add_360,1,0,0,0
train_add_361,1,0,0,0
train_add_362,1,0,0,0
train_add_363,1,0,0,0
train_add_364,1,0,0,0
train_add_365,1,0,0,0
train_add_366,1,0,0,0
train_add_367,1,0,0,0
train_add_368,1,0,0,0
train_add_369,1,0,0,0
train_add_370,1,0,0,0
train_add_371,1,0,0,0
train_add_372,1,0,0,0
train_add_373,1,0,0,0
train_add_374,1,0,0,0
train_add_375,1,0,0,0
train_add_376,1,0,0,0
train_add_377,1,0,0,0
train_add_378,1,0,0,0
train_add_379,1,0,0,0
train_add_380,1,0,0,0
train_add_381,1,0,0,0
train_add_382,1,0,0,0
train_add_383,1,0,0,0
train_add_384,1,0,0,0
train_add_385,1,0,0,0
train_add_386,1,0,0,0
train_add_387,1,0,0,0
train_add_388,1,0,0,0
train_add_389,1,0,0,0
train_add_390,1,0,0,0
train_add_391,1,0,0,0
train_add_392,1,0,0,0
train_add_393,1,0,0,0
train_add_394,1,0,0,0
train_add_395,1,0,0,0
train_add_396,1,0,0,0
train_add_397,1,0,0,0
train_add_398,1,0,0,0
train_add_399,1,0,0,0
train_add_400,1,0,0,0
train_add_401,1,0,0,0
train_add_402,1,0,0,0
train_add_403,1,0,0,0
train_add_404,1,0,0,0
train_add_405,1,0,0,0
train_add_406,1,0,0,0
train_add_407,1,0,0,0
train_add_408,1,0,0,0
train_add_409,1,0,0,0
train_add_410,1,0,0,0
train_add_411,1,0,0,0
train_add_412,1,0,0,0
train_add_413,1,0,0,0
train_add_414,1,0,0,0
train_add_415,1,0,0,0
train_add_416,1,0,0,0
train_add_417,1,0,0,0
train_add_418,1,0,0,0
train_add_419,1,0,0,0
train_add_420,1,0,0,0
train_add_421,1,0,0,0
train_add_422,1,0,0,0
train_add_423,1,0,0,0
train_add_424,1,0,0,0
train_add_425,1,0,0,0
train_add_426,1,0,0,0
train_add_427,1,0,0,0
train_add_428,1,0,0,0
train_add_429,1,0,0,0
train_add_430,1,0,0,0
train_add_431,1,0,0,0
train_add_432,1,0,0,0
train_add_433,1,0,0,0
train_add_434,1,0,0,0
train_add_435,1,0,0,0
train_add_436,1,0,0,0
train_add_437,1,0,0,0
train_add_438,1,0,0,0
train_add_439,1,0,0,0
train_add_440,1,0,0,0
train_add_441,1,0,0,0
train_add_442,1,0,0,0
train_add_443,1,0,0,0
train_add_444,1,0,0,0
train_add_445,1,0,0,0
train_add_446,1,0,0,0
train_add_447,1,0,0,0
train_add_448,1,0,0,0
train_add_449,1,0,0,0
train_add_450,1,0,0,0
train_add_451,1,0,0,0
train_add_452,1,0,0,0
train_add_453,1,0,0,0
train_add_454,1,0,0,0
train_add_455,1,0,0,0
train_add_456,1,0,0,0
train_add_457,1,0,0,0
train_add_458,1,0,0,0
train_add_459,1,0,0,0
train_add_460,1,0,0,0
train_add_461,1,0,0,0
train_add_462,1,0,0,0
train_add_463,1,0,0,0
train_add_464,1,0,0,0
train_add_465,1,0,0,0
train_add_466,1,0,0,0
train_add_467,1,0,0,0
train_add_468,1,0,0,0
train_add_469,1,0,0,0
train_add_470,1,0,0,0
train_add_471,1,0,0,0
train_add_472,1,0,0,0
train_add_473,1,0,0,0
train_add_474,1,0,0,0
train_add_475,1,0,0,0
train_add_476,1,0,0,0
train_add_477,1,0,0,0
train_add_478,1,0,0,0
train_add_479,1,0,0,0
train_add_480,1,0,0,0
train_add_481,1,0,0,0
train_add_482,1,0,0,0
train_add_483,1,0,0,0
train_add_484,1,0,0,0
train_add_485,1,0,0,0
train_add_486,1,0,0,0
train_add_487,1,0,0,0
train_add_488,1,0,0,0
train_add_489,1,0,0,0
train_add_490,1,0,0,0
train_add_491,1,0,0,0
train_add_492,1,0,0,0
